seed,dq,dp,de,dgf,dgm,dg1,dg0,pf,pm,p1,p0,blue_daf,blue_dam,blue_da1,blue_da0,pink_daf,pink_dam,pink_da1,pink_da0,blue_laf,blue_lam,blue_la1,blue_la0,pink_laf,pink_lam,pink_la1,pink_la0,pedid,xr1,blue_recomb,x1,xr2,pink_recomb,x2,x,cdgf,cdgm,cdg1,cdg0,clgf,clgm,clg1,clg0,i,dgeno,lgeno,QTp,QLp
2136578432,0.4,0.6,0.1,2,2,,,0.5144742458,0.5665535324,,,1,1,,,2,2,,,2,5,,,6,2,,,445,,,,,,,0.6655353239,1/2,1/2,,,2/6,2/5,,,2,1/2,2/5,0.5665535324,0
711286617,0.4,0.6,0.1,2,1,,,0.5603971314,-0.92939631,,,1,1,,,2,1,,,6,3,,,1,3,,,446,,,,,,,-0.293963097,1/2,,,,1/6,,,,1,1/2,1/6,0.5603971314,0
711286617,0.4,0.6,0.1,2,1,,,0.5603971314,-0.92939631,,,1,1,,,2,1,,,6,3,,,1,3,,,446,,,,,,,-0.293963097,1/2,1/1,,,1/6,3/3,,,2,1/1,3/3,-0.92939631,0
2065229996,0.4,0.6,0.1,2,2,,,0.559391425,0.6482671731,,,1,1,,,2,2,,,1,3,,,6,2,,,447,,,,,,,1.4826717307,1/2,,,,1/6,,,,1,1/2,1/6,0.559391425,0
2065229996,0.4,0.6,0.1,2,2,,,0.559391425,0.6482671731,,,1,1,,,2,2,,,1,3,,,6,2,,,447,,,,,,,1.4826717307,1/2,1/2,,,1/6,2/3,,,2,1/2,2/3,0.6482671731,0
2057079730,0.4,0.6,0.1,1,1,,,-0.795647183,-0.73641656,,,1,1,,,1,1,,,1,4,,,3,1,,,448,,,,,,,1.6358344013,1/1,,,,1/3,,,,1,1/1,1/3,-0.795647183,0
2057079730,0.4,0.6,0.1,1,1,,,-0.795647183,-0.73641656,,,1,1,,,1,1,,,1,4,,,3,1,,,448,,,,,,,1.6358344013,1/1,1/1,,,1/3,1/4,,,2,1/1,1/4,-0.73641656,0
1843338730,0.4,0.6,0.1,1,3,,,-0.678415403,0.9203902287,,,1,2,,,1,2,,,4,6,,,3,6,,,449,,,,,,,0.2039022873,1/1,,,,3/4,,,,1,1/1,3/4,-0.678415403,0
1843338730,0.4,0.6,0.1,1,3,,,-0.678415403,0.9203902287,,,1,2,,,1,2,,,4,6,,,3,6,,,449,,,,,,,0.2039022873,1/1,2/2,,,3/4,6/6,,,2,2/2,6/6,0.9203902287,1
1565665753,0.4,0.6,0.1,1,1,,,-0.793136256,-0.918873268,,,1,1,,,1,1,,,4,1,,,4,5,,,450,,,,,,,-0.18873268,1/1,,,,4/4,,,,1,1/1,4/4,-0.793136256,0
1565665753,0.4,0.6,0.1,1,1,,,-0.793136256,-0.918873268,,,1,1,,,1,1,,,4,1,,,4,5,,,450,,,,,,,-0.18873268,1/1,1/1,,,4/4,1/5,,,2,1/1,1/5,-0.918873268,0
1009822936,0.4,0.6,0.1,1,2,,,-1.028104746,0.4256648467,,,1,2,,,1,1,,,2,4,,,3,1,,,451,,,,,,,-0.743351533,1/1,,,,2/3,,,,1,1/1,2/3,-1.028104746,0
1009822936,0.4,0.6,0.1,1,2,,,-1.028104746,0.4256648467,,,1,2,,,1,1,,,2,4,,,3,1,,,451,,,,,,,-0.743351533,1/1,1/2,,,2/3,1/4,,,2,1/2,1/4,0.4256648467,0
158179012,0.4,0.6,0.1,1,2,,,-0.672470769,0.6114254511,,,1,2,,,1,1,,,4,5,,,5,4,,,452,,,,,,,1.1142545114,1/1,,,,4/5,,,,1,1/1,4/5,-0.672470769,0
158179012,0.4,0.6,0.1,1,2,,,-0.672470769,0.6114254511,,,1,2,,,1,1,,,4,5,,,5,4,,,452,,,,,,,1.1142545114,1/1,1/2,,,4/5,4/5,,,2,1/2,4/5,0.6114254511,0
1077796849,0.4,0.6,0.1,1,1,,,-1.068267191,-1.213641827,,,1,1,,,1,1,,,5,6,,,3,3,,,453,,,,,,,-3.136418273,1/1,,,,3/5,,,,1,1/1,3/5,-1.068267191,0
1077796849,0.4,0.6,0.1,1,1,,,-1.068267191,-1.213641827,,,1,1,,,1,1,,,5,6,,,3,3,,,453,,,,,,,-3.136418273,1/1,1/1,,,3/5,3/6,,,2,1/1,3/6,-1.213641827,0
694184863,0.4,0.6,0.1,3,2,,,0.8140912195,0.4622069742,,,2,2,,,2,1,,,2,4,,,4,4,,,454,,,,,,,-0.377930258,2/2,,,,2/4,,,,1,2/2,2/4,0.8140912195,1
694184863,0.4,0.6,0.1,3,2,,,0.8140912195,0.4622069742,,,2,2,,,2,1,,,2,4,,,4,4,,,454,,,,,,,-0.377930258,2/2,1/2,,,2/4,4/4,,,2,1/2,4/4,0.4622069742,0
377277272,0.4,0.6,0.1,1,3,,,-0.896497027,0.9402762283,,,1,2,,,1,2,,,1,2,,,1,4,,,455,,,,,,,0.4027622831,1/1,,,,1/1,,,,1,1/1,1/1,-0.896497027,0
377277272,0.4,0.6,0.1,1,3,,,-0.896497027,0.9402762283,,,1,2,,,1,2,,,1,2,,,1,4,,,455,,,,,,,0.4027622831,1/1,2/2,,,1/1,2/4,,,2,2/2,2/4,0.9402762283,1
474668489,0.4,0.6,0.1,2,2,,,0.4416638504,0.5321396067,,,2,1,,,1,2,,,3,3,,,2,6,,,456,,,,,,,0.3213960673,1/2,,,,2/3,,,,1,1/2,2/3,0.4416638504,0
474668489,0.4,0.6,0.1,2,2,,,0.4416638504,0.5321396067,,,2,1,,,1,2,,,3,3,,,2,6,,,456,,,,,,,0.3213960673,1/2,1/2,,,2/3,3/6,,,2,1/2,3/6,0.5321396067,0
1841088126,0.4,0.6,0.1,2,3,,,0.7138819425,0.9277474683,,,1,2,,,2,2,,,2,2,,,1,3,,,457,,,,,,,0.2774746829,1/2,,,,1/2,,,,1,1/2,1/2,0.7138819425,0
1841088126,0.4,0.6,0.1,2,3,,,0.7138819425,0.9277474683,,,1,2,,,2,2,,,2,2,,,1,3,,,457,,,,,,,0.2774746829,1/2,2/2,,,1/2,2/3,,,2,2/2,2/3,0.9277474683,1
1370029616,0.4,0.6,0.1,1,1,,,-0.901596204,-0.954363373,,,1,1,,,1,1,,,3,3,,,6,5,,,458,,,,,,,-0.543633728,1/1,,,,3/6,,,,1,1/1,3/6,-0.901596204,0
1370029616,0.4,0.6,0.1,1,1,,,-0.901596204,-0.954363373,,,1,1,,,1,1,,,3,3,,,6,5,,,458,,,,,,,-0.543633728,1/1,1/1,,,3/6,3/5,,,2,1/1,3/5,-0.954363373,0
777106385,0.4,0.6,0.1,1,2,,,-0.90977598,0.4379514875,,,1,1,,,1,2,,,4,4,,,4,1,,,459,,,,,,,-0.620485125,1/1,,,,4/4,,,,1,1/1,4/4,-0.90977598,0
777106385,0.4,0.6,0.1,1,2,,,-0.90977598,0.4379514875,,,1,1,,,1,2,,,4,4,,,4,1,,,459,,,,,,,-0.620485125,1/1,1/2,,,4/4,1/4,,,2,1/2,1/4,0.4379514875,0
315304361,0.4,0.6,0.1,3,2,,,0.8595222903,0.5664908857,,,2,1,,,2,2,,,1,5,,,4,2,,,460,,,,,,,0.6649088565,2/2,,,,1/4,,,,1,2/2,1/4,0.8595222903,1
315304361,0.4,0.6,0.1,3,2,,,0.8595222903,0.5664908857,,,2,1,,,2,2,,,1,5,,,4,2,,,460,,,,,,,0.6649088565,2/2,1/2,,,1/4,2/5,,,2,1/2,2/5,0.5664908857,0
39758438,0.4,0.6,0.1,3,2,,,0.8656165556,0.6436135023,,,2,1,,,2,2,,,3,4,,,1,1,,,461,,,,,,,1.4361350232,2/2,,,,1/3,,,,1,2/2,1/3,0.8656165556,1
39758438,0.4,0.6,0.1,3,2,,,0.8656165556,0.6436135023,,,2,1,,,2,2,,,3,4,,,1,1,,,461,,,,,,,1.4361350232,2/2,1/2,,,1/3,1/4,,,2,1/2,1/4,0.6436135023,0
1391251933,0.4,0.6,0.1,2,2,,,0.473218529,0.4385603864,,,2,2,,,1,1,,,6,5,,,6,1,,,462,,,,,,,-0.614396136,1/2,,,,6/6,,,,1,1/2,6/6,0.473218529,0
1391251933,0.4,0.6,0.1,2,2,,,0.473218529,0.4385603864,,,2,2,,,1,1,,,6,5,,,6,1,,,462,,,,,,,-0.614396136,1/2,1/2,,,6/6,1/5,,,2,1/2,1/5,0.4385603864,0
1364593549,0.4,0.6,0.1,3,1,,,0.8591474152,-1.056539676,,,2,1,,,2,1,,,5,2,,,5,4,,,463,,,,,,,-1.565396763,2/2,,,,5/5,,,,1,2/2,5/5,0.8591474152,1
1364593549,0.4,0.6,0.1,3,1,,,0.8591474152,-1.056539676,,,2,1,,,2,1,,,5,2,,,5,4,,,463,,,,,,,-1.565396763,2/2,1/1,,,5/5,2/4,,,2,1/1,2/4,-1.056539676,0
231580424,0.4,0.6,0.1,1,2,,,-0.961137691,0.5126769769,,,1,2,,,1,1,,,5,6,,,1,6,,,464,,,,,,,0.1267697685,1/1,,,,1/5,,,,1,1/1,1/5,-0.961137691,0
231580424,0.4,0.6,0.1,1,2,,,-0.961137691,0.5126769769,,,1,2,,,1,1,,,5,6,,,1,6,,,464,,,,,,,0.1267697685,1/1,1/2,,,1/5,6/6,,,2,1/2,6/6,0.5126769769,0
1036993693,0.4,0.6,0.1,1,2,,,-0.953215078,0.4736786555,,,1,1,,,1,2,,,2,5,,,2,2,,,465,,,,,,,-0.263213445,1/1,,,,2/2,,,,1,1/1,2/2,-0.953215078,0
1036993693,0.4,0.6,0.1,1,2,,,-0.953215078,0.4736786555,,,1,1,,,1,2,,,2,5,,,2,2,,,465,,,,,,,-0.263213445,1/1,1/2,,,2/2,2/5,,,2,1/2,2/5,0.4736786555,0
1528911332,0.4,0.6,0.1,2,2,,,0.4180220732,0.4604214771,,,1,2,,,2,1,,,5,1,,,2,2,,,466,,,,,,,-0.395785229,1/2,,,,2/5,,,,1,1/2,2/5,0.4180220732,0
1528911332,0.4,0.6,0.1,2,2,,,0.4180220732,0.4604214771,,,1,2,,,2,1,,,5,1,,,2,2,,,466,,,,,,,-0.395785229,1/2,1/2,,,2/5,1/2,,,2,1/2,1/2,0.4604214771,0
1663601824,0.4,0.6,0.1,2,2,,,0.5348618701,0.535148281,,,2,2,,,1,1,,,3,6,,,3,1,,,467,,,,,,,0.3514828102,1/2,,,,3/3,,,,1,1/2,3/3,0.5348618701,0
1663601824,0.4,0.6,0.1,2,2,,,0.5348618701,0.535148281,,,2,2,,,1,1,,,3,6,,,3,1,,,467,,,,,,,0.3514828102,1/2,1/2,,,3/3,1/6,,,2,1/2,1/6,0.535148281,0
119461587,0.4,0.6,0.1,2,3,,,0.6106926008,1.0185851793,,,1,2,,,2,2,,,6,5,,,4,4,,,468,,,,,,,1.1858517928,1/2,,,,4/6,,,,1,1/2,4/6,0.6106926008,0
119461587,0.4,0.6,0.1,2,3,,,0.6106926008,1.0185851793,,,1,2,,,2,2,,,6,5,,,4,4,,,468,,,,,,,1.1858517928,1/2,2/2,,,4/6,4/5,,,2,2/2,4/5,1.0185851793,1
1883777145,0.4,0.6,0.1,1,2,,,-1.005099788,0.5605625262,,,1,2,,,1,1,,,1,3,,,6,6,,,469,,,,,,,0.6056252621,1/1,,,,1/6,,,,1,1/1,1/6,-1.005099788,0
1883777145,0.4,0.6,0.1,1,2,,,-1.005099788,0.5605625262,,,1,2,,,1,1,,,1,3,,,6,6,,,469,,,,,,,0.6056252621,1/1,1/2,,,1/6,3/6,,,2,1/2,3/6,0.5605625262,0
606662005,0.4,0.6,0.1,2,2,,,0.4795304395,0.4838839564,,,2,1,,,1,2,,,5,4,,,4,4,,,470,,,,,,,-0.161160436,1/2,,,,4/5,,,,1,1/2,4/5,0.4795304395,0
606662005,0.4,0.6,0.1,2,2,,,0.4795304395,0.4838839564,,,2,1,,,1,2,,,5,4,,,4,4,,,470,,,,,,,-0.161160436,1/2,1/2,,,4/5,4/4,,,2,1/2,4/4,0.4838839564,0
1964448910,0.4,0.6,0.1,1,3,,,-0.968666689,0.9636104721,,,1,2,,,1,2,,,2,5,,,2,4,,,471,,,,,,,0.636104721,1/1,,,,2/2,,,,1,1/1,2/2,-0.968666689,0
1964448910,0.4,0.6,0.1,1,3,,,-0.968666689,0.9636104721,,,1,2,,,1,2,,,2,5,,,2,4,,,471,,,,,,,0.636104721,1/1,2/2,,,2/2,4/5,,,2,2/2,4/5,0.9636104721,1
1891658502,0.4,0.6,0.1,2,2,,,0.5288254513,0.5308814632,,,2,2,,,1,1,,,2,4,,,1,5,,,472,,,,,,,0.3088146323,1/2,,,,1/2,,,,1,1/2,1/2,0.5288254513,0
1891658502,0.4,0.6,0.1,2,2,,,0.5288254513,0.5308814632,,,2,2,,,1,1,,,2,4,,,1,5,,,472,,,,,,,0.3088146323,1/2,1/2,,,1/2,4/5,,,2,1/2,4/5,0.5308814632,0
1898315881,0.4,0.6,0.1,3,2,,,0.8525984056,0.5376022547,,,2,1,,,2,2,,,6,1,,,6,2,,,473,,,,,,,0.3760225466,2/2,,,,6/6,,,,1,2/2,6/6,0.8525984056,1
1898315881,0.4,0.6,0.1,3,2,,,0.8525984056,0.5376022547,,,2,1,,,2,2,,,6,1,,,6,2,,,473,,,,,,,0.3760225466,2/2,1/2,,,6/6,1/2,,,2,1/2,1/2,0.5376022547,0
1057246708,0.4,0.6,0.1,3,1,,,0.9778366584,-1.103022323,,,2,1,,,2,1,,,6,5,,,1,1,,,474,,,,,,,-2.030223232,2/2,,,,1/6,,,,1,2/2,1/6,0.9778366584,1
1057246708,0.4,0.6,0.1,3,1,,,0.9778366584,-1.103022323,,,2,1,,,2,1,,,6,5,,,1,1,,,474,,,,,,,-2.030223232,2/2,1/1,,,1/6,1/5,,,2,1/1,1/5,-1.103022323,0
518239176,0.4,0.6,0.1,1,2,,,-0.842475046,0.5059849434,,,1,1,,,1,2,,,3,2,,,6,4,,,475,,,,,,,0.0598494337,1/1,,,,3/6,,,,1,1/1,3/6,-0.842475046,0
518239176,0.4,0.6,0.1,1,2,,,-0.842475046,0.5059849434,,,1,1,,,1,2,,,3,2,,,6,4,,,475,,,,,,,0.0598494337,1/1,1/2,,,3/6,2/4,,,2,1/2,2/4,0.5059849434,0
809118659,0.4,0.6,0.1,3,1,,,1.0033659309,-0.933177703,,,2,1,,,2,1,,,6,1,,,2,6,,,476,,,,,,,-0.331777026,2/2,,,,2/6,,,,1,2/2,2/6,1.0033659309,1
809118659,0.4,0.6,0.1,3,1,,,1.0033659309,-0.933177703,,,2,1,,,2,1,,,6,1,,,2,6,,,476,,,,,,,-0.331777026,2/2,1/1,,,2/6,1/6,,,2,1/1,1/6,-0.933177703,0
1762252891,0.4,0.6,0.1,2,2,,,0.4664608587,0.5883970323,,,1,1,,,2,2,,,3,5,,,1,6,,,477,,,,,,,0.8839703233,1/2,,,,1/3,,,,1,1/2,1/3,0.4664608587,0
1762252891,0.4,0.6,0.1,2,2,,,0.4664608587,0.5883970323,,,1,1,,,2,2,,,3,5,,,1,6,,,477,,,,,,,0.8839703233,1/2,1/2,,,1/3,5/6,,,2,1/2,5/6,0.5883970323,0
2079601818,0.4,0.6,0.1,2,3,,,0.5352623657,0.9907783266,,,1,2,,,2,2,,,2,4,,,5,1,,,478,,,,,,,0.9077832663,1/2,,,,2/5,,,,1,1/2,2/5,0.5352623657,0
2079601818,0.4,0.6,0.1,2,3,,,0.5352623657,0.9907783266,,,1,2,,,2,2,,,2,4,,,5,1,,,478,,,,,,,0.9077832663,1/2,2/2,,,2/5,1/4,,,2,2/2,1/4,0.9907783266,1
1811406268,0.4,0.6,0.1,2,2,,,0.4508335937,0.526043147,,,1,2,,,2,1,,,5,3,,,4,5,,,479,,,,,,,0.2604314703,1/2,,,,4/5,,,,1,1/2,4/5,0.4508335937,0
1811406268,0.4,0.6,0.1,2,2,,,0.4508335937,0.526043147,,,1,2,,,2,1,,,5,3,,,4,5,,,479,,,,,,,0.2604314703,1/2,1/2,,,4/5,3/5,,,2,1/2,3/5,0.526043147,0
449557442,0.4,0.6,0.1,1,2,,,-0.874100906,0.54306427,,,1,2,,,1,1,,,1,2,,,1,5,,,480,,,,,,,0.4306427,1/1,,,,1/1,,,,1,1/1,1/1,-0.874100906,0
449557442,0.4,0.6,0.1,1,2,,,-0.874100906,0.54306427,,,1,2,,,1,1,,,1,2,,,1,5,,,480,,,,,,,0.4306427,1/1,1/2,,,1/1,2/5,,,2,1/2,2/5,0.54306427,0
1225786599,0.4,0.6,0.1,2,2,,,0.6190350748,0.435095799,,,2,1,,,1,2,,,2,1,,,3,4,,,481,,,,,,,-0.64904201,1/2,,,,2/3,,,,1,1/2,2/3,0.6190350748,0
1225786599,0.4,0.6,0.1,2,2,,,0.6190350748,0.435095799,,,2,1,,,1,2,,,2,1,,,3,4,,,481,,,,,,,-0.64904201,1/2,1/2,,,2/3,1/4,,,2,1/2,1/4,0.435095799,0
1777728214,0.4,0.6,0.1,1,3,,,-0.794432779,0.9955060471,,,1,2,,,1,2,,,3,1,,,2,6,,,482,,,,,,,0.9550604711,1/1,,,,2/3,,,,1,1/1,2/3,-0.794432779,0
1777728214,0.4,0.6,0.1,1,3,,,-0.794432779,0.9955060471,,,1,2,,,1,2,,,3,1,,,2,6,,,482,,,,,,,0.9550604711,1/1,2/2,,,2/3,1/6,,,2,2/2,1/6,0.9955060471,1
1070093210,0.4,0.6,0.1,3,3,,,0.941041548,0.712049065,,,2,2,,,2,2,,,4,2,,,4,6,,,483,,,,,,,-1.87950935,2/2,,,,4/4,,,,1,2/2,4/4,0.941041548,1
1070093210,0.4,0.6,0.1,3,3,,,0.941041548,0.712049065,,,2,2,,,2,2,,,4,2,,,4,6,,,483,,,,,,,-1.87950935,2/2,2/2,,,4/4,2/6,,,2,2/2,2/6,0.712049065,1
2025326691,0.4,0.6,0.1,2,1,,,0.4577597423,-0.732598222,,,1,1,,,2,1,,,1,3,,,1,6,,,484,,,,,,,1.6740177756,1/2,,,,1/1,,,,1,1/2,1/1,0.4577597423,0
2025326691,0.4,0.6,0.1,2,1,,,0.4577597423,-0.732598222,,,1,1,,,2,1,,,1,3,,,1,6,,,484,,,,,,,1.6740177756,1/2,1/1,,,1/1,3/6,,,2,1/1,3/6,-0.732598222,0
1630405195,0.4,0.6,0.1,1,2,,,-1.016456297,0.5075828053,,,1,1,,,1,2,,,5,2,,,1,5,,,485,,,,,,,0.0758280529,1/1,,,,1/5,,,,1,1/1,1/5,-1.016456297,0
1630405195,0.4,0.6,0.1,1,2,,,-1.016456297,0.5075828053,,,1,1,,,1,2,,,5,2,,,1,5,,,485,,,,,,,0.0758280529,1/1,1/2,,,1/5,2/5,,,2,1/2,2/5,0.5075828053,0
1525543017,0.4,0.6,0.1,3,2,,,0.8198536842,0.4849910684,,,2,2,,,2,1,,,5,1,,,6,4,,,486,,,,,,,-0.150089316,2/2,,,,5/6,,,,1,2/2,5/6,0.8198536842,1
1525543017,0.4,0.6,0.1,3,2,,,0.8198536842,0.4849910684,,,2,2,,,2,1,,,5,1,,,6,4,,,486,,,,,,,-0.150089316,2/2,1/2,,,5/6,1/4,,,2,1/2,1/4,0.4849910684,0
1802067721,0.4,0.6,0.1,2,3,,,0.3009886441,1.0328380741,,,2,2,,,1,2,,,2,6,,,1,6,,,487,,,,,,,1.3283807406,1/2,,,,1/2,,,,1,1/2,1/2,0.3009886441,0
1802067721,0.4,0.6,0.1,2,3,,,0.3009886441,1.0328380741,,,2,2,,,1,2,,,2,6,,,1,6,,,487,,,,,,,1.3283807406,1/2,2/2,,,1/2,6/6,,,2,2/2,6/6,1.0328380741,1
1551962606,0.4,0.6,0.1,3,1,,,0.8238185367,-0.928239649,,,2,1,,,2,1,,,1,2,,,5,6,,,488,,,,,,,-0.282396493,2/2,,,,1/5,,,,1,2/2,1/5,0.8238185367,1
1551962606,0.4,0.6,0.1,3,1,,,0.8238185367,-0.928239649,,,2,1,,,2,1,,,1,2,,,5,6,,,488,,,,,,,-0.282396493,2/2,1/1,,,1/5,2/6,,,2,1/1,2/6,-0.928239649,0
1515220095,0.4,0.6,0.1,2,2,,,0.4300490109,0.4901980358,,,2,1,,,1,2,,,1,5,,,5,6,,,489,,,,,,,-0.098019642,1/2,,,,1/5,,,,1,1/2,1/5,0.4300490109,0
1515220095,0.4,0.6,0.1,2,2,,,0.4300490109,0.4901980358,,,2,1,,,1,2,,,1,5,,,5,6,,,489,,,,,,,-0.098019642,1/2,1/2,,,1/5,5/6,,,2,1/2,5/6,0.4901980358,0
661273683,0.4,0.6,0.1,3,2,,,1.0018338687,0.4481826708,,,2,1,,,2,2,,,1,1,,,1,4,,,490,,,,,,,-0.518173292,2/2,,,,1/1,,,,1,2/2,1/1,1.0018338687,1
661273683,0.4,0.6,0.1,3,2,,,1.0018338687,0.4481826708,,,2,1,,,2,2,,,1,1,,,1,4,,,490,,,,,,,-0.518173292,2/2,1/2,,,1/1,1/4,,,2,1/2,1/4,0.4481826708,0
315516691,0.4,0.6,0.1,3,3,,,0.9338431098,0.9492622216,,,2,2,,,2,2,,,3,1,,,4,5,,,491,,,,,,,0.4926222162,2/2,,,,3/4,,,,1,2/2,3/4,0.9338431098,1
315516691,0.4,0.6,0.1,3,3,,,0.9338431098,0.9492622216,,,2,2,,,2,2,,,3,1,,,4,5,,,491,,,,,,,0.4926222162,2/2,2/2,,,3/4,1/5,,,2,2/2,1/5,0.9492622216,1
958502427,0.4,0.6,0.1,2,2,,,0.5654117352,0.3459111366,,,2,2,,,1,1,,,1,3,,,2,1,,,492,,,,,,,-1.540888634,1/2,,,,1/2,,,,1,1/2,1/2,0.5654117352,0
958502427,0.4,0.6,0.1,2,2,,,0.5654117352,0.3459111366,,,2,2,,,1,1,,,1,3,,,2,1,,,492,,,,,,,-1.540888634,1/2,1/2,,,1/2,1/3,,,2,1/2,1/3,0.3459111366,0
562156004,0.4,0.6,0.1,1,2,,,-0.854300149,0.489792287,,,1,1,,,1,2,,,5,6,,,1,2,,,493,,,,,,,-0.10207713,1/1,,,,1/5,,,,1,1/1,1/5,-0.854300149,0
562156004,0.4,0.6,0.1,1,2,,,-0.854300149,0.489792287,,,1,1,,,1,2,,,5,6,,,1,2,,,493,,,,,,,-0.10207713,1/1,1/2,,,1/5,2/6,,,2,1/2,2/6,0.489792287,0
2066735686,0.4,0.6,0.1,2,1,,,0.4641806289,-0.808020742,,,1,1,,,2,1,,,2,5,,,6,4,,,494,,,,,,,0.9197925845,1/2,,,,2/6,,,,1,1/2,2/6,0.4641806289,0
2066735686,0.4,0.6,0.1,2,1,,,0.4641806289,-0.808020742,,,1,1,,,2,1,,,2,5,,,6,4,,,494,,,,,,,0.9197925845,1/2,1/1,,,2/6,4/5,,,2,1/1,4/5,-0.808020742,0
1209834361,0.4,0.6,0.1,2,2,,,0.488576499,0.2356691321,,,2,2,,,1,1,,,4,6,,,2,5,,,495,,,,,,,-2.643308679,1/2,,,,2/4,,,,1,1/2,2/4,0.488576499,0
1209834361,0.4,0.6,0.1,2,2,,,0.488576499,0.2356691321,,,2,2,,,1,1,,,4,6,,,2,5,,,495,,,,,,,-2.643308679,1/2,1/2,,,2/4,5/6,,,2,1/2,5/6,0.2356691321,0
1263068079,0.4,0.6,0.1,1,3,,,-0.855836788,0.7663432869,,,1,2,,,1,2,,,6,6,,,3,3,,,496,,,,,,,-1.336567131,1/1,,,,3/6,,,,1,1/1,3/6,-0.855836788,0
1263068079,0.4,0.6,0.1,1,3,,,-0.855836788,0.7663432869,,,1,2,,,1,2,,,6,6,,,3,3,,,496,,,,,,,-1.336567131,1/1,2/2,,,3/6,3/6,,,2,2/2,3/6,0.7663432869,1
422097811,0.4,0.6,0.1,2,2,,,0.5468461881,0.5876140839,,,2,1,,,1,2,,,2,1,,,5,3,,,497,,,,,,,0.8761408392,1/2,,,,2/5,,,,1,1/2,2/5,0.5468461881,0
422097811,0.4,0.6,0.1,2,2,,,0.5468461881,0.5876140839,,,2,1,,,1,2,,,2,1,,,5,3,,,497,,,,,,,0.8761408392,1/2,1/2,,,2/5,1/3,,,2,1/2,1/3,0.5876140839,0
771989358,0.4,0.6,0.1,2,1,,,0.4308872893,-1.0230966,,,2,1,,,1,1,,,3,3,,,3,5,,,498,,,,,,,-1.230965997,1/2,,,,3/3,,,,1,1/2,3/3,0.4308872893,0
771989358,0.4,0.6,0.1,2,1,,,0.4308872893,-1.0230966,,,2,1,,,1,1,,,3,3,,,3,5,,,498,,,,,,,-1.230965997,1/2,1/1,,,3/3,3/5,,,2,1/1,3/5,-1.0230966,0
1168154175,0.4,0.6,0.1,2,2,,,0.6277582887,0.3503152165,,,1,1,,,2,2,,,3,2,,,5,3,,,499,,,,,,,-1.496847835,1/2,,,,3/5,,,,1,1/2,3/5,0.6277582887,0
1168154175,0.4,0.6,0.1,2,2,,,0.6277582887,0.3503152165,,,1,1,,,2,2,,,3,2,,,5,3,,,499,,,,,,,-1.496847835,1/2,1/2,,,3/5,2/3,,,2,1/2,2/3,0.3503152165,0
1746801358,0.4,0.6,0.1,1,2,,,-0.746045425,0.5199738238,,,1,1,,,1,2,,,3,4,,,4,2,,,500,,,,,,,0.1997382381,1/1,,,,3/4,,,,1,1/1,3/4,-0.746045425,0
1746801358,0.4,0.6,0.1,1,2,,,-0.746045425,0.5199738238,,,1,1,,,1,2,,,3,4,,,4,2,,,500,,,,,,,0.1997382381,1/1,1/2,,,3/4,2/4,,,2,1/2,2/4,0.5199738238,0
683296838,0.4,0.6,0.1,2,1,,,0.5497658935,-0.933635054,,,1,1,,,2,1,,,6,4,,,1,5,,,501,,,,,,,-0.336350545,1/2,,,,1/6,,,,1,1/2,1/6,0.5497658935,0
683296838,0.4,0.6,0.1,2,1,,,0.5497658935,-0.933635054,,,1,1,,,2,1,,,6,4,,,1,5,,,501,,,,,,,-0.336350545,1/2,1/1,,,1/6,4/5,,,2,1/1,4/5,-0.933635054,0
1806390474,0.4,0.6,0.1,2,2,,,0.5176688521,0.555611949,,,1,1,,,2,2,,,1,4,,,2,2,,,502,,,,,,,0.5561194901,1/2,,,,1/2,,,,1,1/2,1/2,0.5176688521,0
1806390474,0.4,0.6,0.1,2,2,,,0.5176688521,0.555611949,,,1,1,,,2,2,,,1,4,,,2,2,,,502,,,,,,,0.5561194901,1/2,1/2,,,1/2,2/4,,,2,1/2,2/4,0.555611949,0
1269120979,0.4,0.6,0.1,2,2,,,0.4953373335,0.3026223722,,,1,2,,,2,1,,,5,4,,,6,5,,,503,,,,,,,-1.973776278,1/2,,,,5/6,,,,1,1/2,5/6,0.4953373335,0
1269120979,0.4,0.6,0.1,2,2,,,0.4953373335,0.3026223722,,,1,2,,,2,1,,,5,4,,,6,5,,,503,,,,,,,-1.973776278,1/2,1/2,,,5/6,4/5,,,2,1/2,4/5,0.3026223722,0
163110419,0.4,0.6,0.1,2,3,,,0.55111928,1.0194252063,,,2,2,,,1,2,,,5,2,,,5,1,,,504,,,,,,,1.1942520626,1/2,,,,5/5,,,,1,1/2,5/5,0.55111928,0
163110419,0.4,0.6,0.1,2,3,,,0.55111928,1.0194252063,,,2,2,,,1,2,,,5,2,,,5,1,,,504,,,,,,,1.1942520626,1/2,2/2,,,5/5,1/2,,,2,2/2,1/2,1.0194252063,1
555240602,0.4,0.6,0.1,2,2,,,0.440923839,0.4921249756,,,1,1,,,2,2,,,1,3,,,5,1,,,505,,,,,,,-0.078750244,1/2,,,,1/5,,,,1,1/2,1/5,0.440923839,0
555240602,0.4,0.6,0.1,2,2,,,0.440923839,0.4921249756,,,1,1,,,2,2,,,1,3,,,5,1,,,505,,,,,,,-0.078750244,1/2,1/2,,,1/5,1/3,,,2,1/2,1/3,0.4921249756,0
